noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId
1853771468393304205,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730849694104,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1853653940505870648
1853784162852864469,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730825506789,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853768460175544476
1853823160199585906,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730834346820,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853813269791932582
1853823863768993825,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730823744906,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853664804352802981
1853827234642964937,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730823737156,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853664804352802981
1853829549500534907,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730825317764,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1853796992247357777
1853858643361341758,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730834464018,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1853847172309209357
1853876220657614916,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730834447465,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1853847172309209357
1853911593530306817,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730850632979,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853909084627783742
1853921590213566685,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730849677599,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1853653940505870648
1853932021728395677,07C0885DE87FC6C76EF6E7D3D6A8CF828D39F148712B6E0FCB47897F55C4651C,1730849668830,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853653940505870648
1853904621963723156,44AC1D585A77953001634670280BC3FF9568E50D1F75FF902AD0EEDDA5D796FC,1730841767504,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853902173459071463
1853916449510662569,89B001306606063B246A4B4E9EA1DCDC1E765B24B0833E3F77ABD2DECF3D4321,1730844682277,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1853803794775314444
1852580565452730715,17DD3939F5D789B4D14ABC9DE534EFBBB86E5487DA1036ED6D5400C679EE3F61,1730840594860,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1852145503804272869
1853673842440331507,17DD3939F5D789B4D14ABC9DE534EFBBB86E5487DA1036ED6D5400C679EE3F61,1730789755754,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1853658441308377316
1853676734077387154,17DD3939F5D789B4D14ABC9DE534EFBBB86E5487DA1036ED6D5400C679EE3F61,1730789724126,2,0,0,0,0,HELPFUL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853658441308377316
1853680820588048646,17DD3939F5D789B4D14ABC9DE534EFBBB86E5487DA1036ED6D5400C679EE3F61,1730789707716,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853658441308377316
1853691981014393328,6F631A61E69913B5C82241C672334D83F7C0023A2F2F084C29C04E8A116E7EC1,1730796235366,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853647326738542824
1853692884928889162,6F631A61E69913B5C82241C672334D83F7C0023A2F2F084C29C04E8A116E7EC1,1730796188749,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772467585604313415
1853700445740445924,6F631A61E69913B5C82241C672334D83F7C0023A2F2F084C29C04E8A116E7EC1,1730795802095,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853659928071733335
1853828033569751155,6F631A61E69913B5C82241C672334D83F7C0023A2F2F084C29C04E8A116E7EC1,1730832792003,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1853504825188811230
1853858643361341758,E438B3C4A9E5F41ECAC4116BE6821C726D621651D265B9E3592F8ADFF664F2CD,1730830833562,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1853847172309209357
1853862501164945507,E438B3C4A9E5F41ECAC4116BE6821C726D621651D265B9E3592F8ADFF664F2CD,1730830910700,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1853847172309209357
1853863031140168169,E438B3C4A9E5F41ECAC4116BE6821C726D621651D265B9E3592F8ADFF664F2CD,1730830884003,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853847172309209357
1853483072907251922,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730787764640,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853409191546827246
1853562600417886624,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730837205628,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853443021540397400
1853651572351242443,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730788326942,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853576732776812923
1853712961967120795,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730835538749,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853624586945880195
1853755718882464243,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730837309775,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1853737142687498733
1853784162852864469,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730813119303,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853768460175544476
1853858643361341758,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730834044965,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1853847172309209357
1853863031140168169,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730834062733,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853847172309209357
1853868997369901493,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730835528815,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1853624586945880195
1853882445260529672,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730836344345,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853841589744906744
1853890139111502101,0DEB3152CDC4BA7D4679A4FD96937FB07B25887AAEAF2468A418BC88E3C8894A,1730838419962,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1853865521105572342
1853335055126716474,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730830372813,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853184364458492076
1853351622446903549,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730830380003,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853184364458492076
1853393835801407953,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730830351952,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1853184364458492076
1853545695367790996,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730814729322,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853449589971460137
1853582310916211135,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730830333020,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1853184364458492076
1853622398655832074,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730829405562,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853209936337178727
1853637976737067086,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817563561,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1853627454272774230
1853644602231672892,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817523647,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853690216969588769,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817466594,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853693760615399433,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817495759,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853739017805656452,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817480104,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853784162852864469,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730818618647,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853768460175544476
1853784358437408861,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730817024961,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853592842465325456
1853790025508429962,07987897ABF8A2BBFDC8366B44D7321530638D3119BEC8D6BAF820390B62719B,1730818633820,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853768460175544476
1853723314033746242,685AD74A2BA5FE1EADE0F996E585A45E520F5C662B32279A998E1FEE65ED2138,1730849367267,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853657901132312779
1853893990174892471,685AD74A2BA5FE1EADE0F996E585A45E520F5C662B32279A998E1FEE65ED2138,1730848298122,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853874621897912671
1622028525124419589,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815489595,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1621622465096028160
1812959347032662355,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815497688,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621622465096028160
1853124778737222120,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815610888,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853090936391074286
1853126899205046716,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815641010,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853090936391074286
1853164972156604536,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815603766,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853090936391074286
1853169231363444816,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815593639,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853090936391074286
1853176652076847180,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815634677,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853090936391074286
1853275094740554158,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730822441753,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853275278866284992,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730822436977,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853417591718502855,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730822424774,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853437144578117654,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730822430456,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853527022603260179,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815626132,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853090936391074286
1853547498108805532,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815621628,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853090936391074286
1853615909790777604,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730809121935,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853591582424916370
1853616226448101459,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730809115465,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1853591582424916370
1853630427896123567,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730808117108,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853529483774501072
1853631301439348862,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730816247226,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853622867025330569
1853637976737067086,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730805821447,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1853627454272774230
1853643670890959256,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730822413704,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853648078986686495,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730808105532,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853529483774501072
1853652074053193970,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730809105902,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853591582424916370
1853690216969588769,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730805815091,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853692633161335058,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730816241912,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853622867025330569
1853702367478469058,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815031644,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853625293128224838
1853718825427968178,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730806475495,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1853641976111145129
1853739017805656452,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730805800431,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853627454272774230
1853755718882464243,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730814453492,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1853737142687498733
1853765327257039358,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730815037801,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853625293128224838
1853784162852864469,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730816595132,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1853768460175544476
1853785537531740240,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730814918788,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853753645386318115
1853789537501364577,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730843348889,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853786641602867447
1853797093824929879,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730829356813,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853777810235486348
1853858058629177696,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730831736941,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853802145570607148
1853889573740229002,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730837599524,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853867378657931616
1853895351456985229,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730843341489,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853786641602867447
1853908045283111317,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730849165738,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853905337562054844
1853909984771248509,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730849181520,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853905337562054844
1853915796352946287,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730846733385,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1853909012699619536
1853916346842751316,391DD6CA8781091C09A5918A0FA472317B4914C6CC45871187D7A198461554A8,1730849169964,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853905337562054844
1853544173200425277,F7A7EFF7E9B19E771FF7DB8498559903877354172146DC0864C4A7F17B393E18,1730807726060,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1853466852191805828
1853619402740035975,F7A7EFF7E9B19E771FF7DB8498559903877354172146DC0864C4A7F17B393E18,1730799268590,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853553979546087566
1853687974137143450,F7A7EFF7E9B19E771FF7DB8498559903877354172146DC0864C4A7F17B393E18,1730806925351,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853504352071127400
1794437105575170271,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812059835,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1786425578683298229
1794726468410593680,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812202902,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1786425578683298229
1794762112704950752,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812045776,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1786425578683298229
1794834918767542328,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812031612,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1786425578683298229
1795181458115416205,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812009364,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1786425578683298229
1795288961167815067,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812194358,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1786425578683298229
1796755407374897365,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812185128,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1786425578683298229
1797055682400989439,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730811963825,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1786425578683298229
1797271596500942919,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730811948518,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1786425578683298229
1798388869630726566,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812171415,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1786425578683298229
1799844108825243838,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730811930749,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1786425578683298229
1802231671258837242,A2C7769FDC39DF8704AD5E6938C5D1FB1C06BEE5561F5E78CC83AC0339A1C14E,1730812158020,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1786425578683298229
